Haul ID,Line,Time,Depth,Skate,Species,Depredation
29abaadc-db28-4e54-80ea-784f9f93e09a,304,10:16:20 AM,0,10,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,305,10:16:22 AM,0,10,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,306,10:16:25 AM,0,10,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,307,10:16:27 AM,0,10,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,308,10:16:31 AM,0,10,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,309,10:16:33 AM,0,10,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,310,10:16:34 AM,0,10,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,311,10:16:37 AM,0,10,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,312,10:16:42 AM,0,10,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,313,10:16:47 AM,0,10,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,314,10:16:49 AM,0,10,9,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,315,10:16:54 AM,0,10,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,316,10:16:57 AM,0,10,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,317,10:16:59 AM,0,10,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,318,10:17:01 AM,0,10,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,319,10:17:04 AM,0,10,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,320,10:17:06 AM,0,10,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,321,10:17:09 AM,0,10,9,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,322,10:17:19 AM,0,10,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,323,10:17:23 AM,0,10,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,324,10:17:26 AM,0,10,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,325,10:17:28 AM,0,10,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,326,10:17:31 AM,0,10,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,327,10:17:33 AM,0,10,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,328,10:17:35 AM,0,11,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,329,10:17:54 AM,0,11,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,330,10:18:04 AM,0,11,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,331,10:18:06 AM,0,11,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,332,10:18:08 AM,0,11,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,333,10:18:12 AM,0,11,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,334,10:18:15 AM,0,11,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,335,10:18:16 AM,0,11,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,336,10:18:18 AM,0,11,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,337,10:18:27 AM,0,11,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,338,10:18:30 AM,0,11,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,339,10:18:33 AM,0,11,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,340,10:18:44 AM,0,11,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,341,10:18:46 AM,0,11,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,342,10:18:51 AM,0,11,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,343,10:18:55 AM,0,11,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,344,10:18:57 AM,0,11,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,345,10:19:00 AM,0,11,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,346,10:19:03 AM,0,11,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,347,10:19:06 AM,0,11,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,348,10:19:12 AM,0,11,9,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,349,10:19:13 AM,0,11,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,350,10:19:20 AM,0,11,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,351,10:19:25 AM,0,11,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,352,10:19:28 AM,0,11,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,353,10:19:31 AM,0,11,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,354,10:19:33 AM,0,11,9,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,355,10:19:36 AM,0,12,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,356,10:19:53 AM,0,12,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,357,10:20:00 AM,0,12,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,358,10:20:05 AM,0,12,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,359,10:20:08 AM,0,12,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,360,10:20:10 AM,0,12,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,361,10:20:13 AM,0,12,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,362,10:20:15 AM,0,12,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,363,10:20:21 AM,0,12,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,364,10:20:25 AM,0,12,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,365,10:20:26 AM,0,12,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,366,10:20:30 AM,0,12,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,367,10:20:32 AM,0,12,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,368,10:20:36 AM,0,12,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,369,10:20:38 AM,0,12,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,370,10:20:40 AM,0,12,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,371,10:20:43 AM,0,12,9,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,372,10:20:49 AM,0,12,5,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,373,10:20:53 AM,0,12,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,374,10:20:54 AM,0,12,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,375,10:20:57 AM,0,12,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,376,10:21:00 AM,0,12,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,377,10:21:02 AM,0,12,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,378,10:21:05 AM,0,12,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,379,10:21:07 AM,0,12,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,380,10:21:10 AM,0,12,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,381,10:21:12 AM,0,12,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,382,10:21:15 AM,0,12,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,383,10:21:25 AM,0,12,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,384,10:21:27 AM,0,12,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,385,10:21:30 AM,0,12,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,386,10:21:32 AM,0,12,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,387,10:21:34 AM,0,12,9,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,388,10:21:38 AM,0,12,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,389,10:21:39 AM,0,12,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,390,10:21:46 AM,0,13,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,391,10:21:58 AM,0,13,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,392,10:22:44 AM,0,13,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,393,10:22:48 AM,0,13,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,394,10:22:51 AM,0,13,9,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,395,10:22:52 AM,0,13,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,396,10:22:54 AM,0,13,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,397,10:22:56 AM,0,13,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,398,10:22:58 AM,0,13,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,399,10:23:01 AM,0,13,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,400,10:23:08 AM,0,13,9,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,401,10:23:09 AM,0,13,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,402,10:23:14 AM,0,13,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,403,10:23:16 AM,0,13,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,404,10:23:19 AM,0,13,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,405,10:23:21 AM,0,13,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,406,10:23:24 AM,0,13,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,407,10:23:26 AM,0,13,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,408,10:23:30 AM,0,13,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,409,10:23:32 AM,0,13,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,410,10:23:40 AM,0,13,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,411,10:23:46 AM,0,13,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,412,10:23:49 AM,0,13,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,413,10:23:52 AM,0,13,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,414,10:23:54 AM,0,13,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,415,10:23:56 AM,0,13,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,416,10:23:58 AM,0,13,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,417,10:24:00 AM,0,13,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,418,10:24:03 AM,0,13,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,419,10:24:06 AM,0,13,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,420,10:24:08 AM,0,13,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,421,10:24:10 AM,0,13,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,422,10:24:16 AM,0,13,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,423,10:24:20 AM,0,13,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,424,10:24:22 AM,0,14,9,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,425,10:24:36 AM,0,14,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,426,10:24:37 AM,0,14,9,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,427,10:24:41 AM,0,14,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,428,10:24:44 AM,0,14,9,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,429,10:24:49 AM,0,14,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,430,10:24:51 AM,0,14,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,431,10:24:54 AM,0,14,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,432,10:24:59 AM,0,14,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,433,10:25:01 AM,0,14,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,434,10:25:03 AM,0,14,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,435,10:25:08 AM,0,14,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,436,10:25:10 AM,0,14,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,437,10:25:13 AM,0,14,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,438,10:25:15 AM,0,14,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,439,10:25:20 AM,0,14,9,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,440,10:25:22 AM,0,14,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,441,10:25:25 AM,0,14,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,442,10:25:29 AM,0,14,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,443,10:25:30 AM,0,14,5,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,444,10:25:33 AM,0,14,9,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,445,10:25:37 AM,0,14,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,446,10:25:39 AM,0,14,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,447,10:25:42 AM,0,14,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,448,10:25:44 AM,0,14,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,449,10:25:46 AM,0,14,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,450,10:25:49 AM,0,14,9,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,451,10:25:51 AM,0,14,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,452,10:25:53 AM,0,14,9,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,453,10:25:56 AM,0,14,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,454,10:25:58 AM,0,14,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,455,10:26:03 AM,0,14,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,456,10:26:05 AM,0,14,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,457,10:26:08 AM,0,14,72,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,458,10:26:13 AM,0,14,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,459,10:26:15 AM,0,14,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,460,10:26:15 AM,0,14,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,461,10:26:17 AM,0,14,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,462,10:26:19 AM,578,15,9,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,463,10:26:32 AM,0,15,9,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,464,10:26:33 AM,0,15,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,465,10:26:35 AM,0,15,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,466,10:26:40 AM,0,15,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,467,10:26:43 AM,0,15,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,468,10:26:45 AM,0,15,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,469,10:26:46 AM,0,15,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,470,10:26:49 AM,0,15,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,471,10:26:52 AM,0,15,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,472,10:26:53 AM,0,15,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,473,10:26:56 AM,0,15,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,474,10:26:58 AM,0,15,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,475,10:27:03 AM,0,15,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,476,10:27:10 AM,0,15,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,477,10:27:12 AM,0,15,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,478,10:27:19 AM,0,15,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,479,10:27:27 AM,0,15,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,480,10:27:30 AM,0,15,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,481,10:27:32 AM,0,15,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,482,10:27:37 AM,0,15,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,483,10:27:39 AM,0,15,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,484,10:27:42 AM,0,15,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,485,10:27:44 AM,0,15,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,486,10:27:47 AM,0,15,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,487,10:27:49 AM,0,15,9,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,488,10:27:54 AM,0,15,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,489,10:28:02 AM,0,15,5,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,490,10:28:04 AM,0,15,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,491,10:28:06 AM,0,15,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,492,10:28:09 AM,0,15,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,493,10:28:12 AM,0,16,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,494,10:28:29 AM,0,16,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,495,10:28:31 AM,0,16,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,496,10:28:36 AM,0,16,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,497,10:28:39 AM,0,16,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,498,10:28:41 AM,0,16,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,499,10:28:47 AM,0,16,5,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,500,10:28:49 AM,0,16,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,501,10:28:51 AM,0,16,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,502,10:28:54 AM,0,16,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,503,10:28:59 AM,0,16,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,504,10:29:02 AM,0,16,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,505,10:29:04 AM,0,16,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,506,10:29:06 AM,0,16,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,507,10:29:09 AM,0,16,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,508,10:29:11 AM,0,16,5,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,509,10:29:14 AM,0,16,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,510,10:29:17 AM,0,16,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,511,10:29:19 AM,0,16,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,512,10:29:21 AM,0,16,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,513,10:29:29 AM,0,16,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,514,10:29:32 AM,0,16,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,515,10:29:34 AM,0,16,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,516,10:29:43 AM,0,16,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,517,10:29:44 AM,0,16,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,518,10:29:49 AM,0,16,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,519,10:29:54 AM,0,16,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,520,10:30:02 AM,0,16,72,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,521,10:30:05 AM,0,16,9,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,522,10:30:06 AM,0,16,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,523,10:30:10 AM,0,16,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,524,10:30:14 AM,0,16,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,525,10:30:16 AM,0,17,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,526,10:30:35 AM,0,17,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,527,10:30:38 AM,0,17,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,528,10:30:40 AM,0,17,5,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,529,10:30:53 AM,0,17,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,530,10:30:58 AM,0,17,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,531,10:31:00 AM,0,17,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,532,10:31:07 AM,0,17,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,533,10:31:11 AM,0,17,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,534,10:31:14 AM,0,17,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,535,10:31:23 AM,0,17,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,536,10:31:25 AM,0,17,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,537,10:31:28 AM,0,17,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,538,10:31:36 AM,0,17,9,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,539,10:31:38 AM,0,17,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,540,10:31:40 AM,0,17,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,541,10:31:43 AM,0,17,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,542,10:31:48 AM,0,17,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,543,10:31:51 AM,0,17,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,544,10:31:59 AM,0,17,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,545,10:32:02 AM,0,17,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,546,10:32:06 AM,0,17,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,547,10:32:14 AM,0,17,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,548,10:32:22 AM,0,18,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,549,10:32:35 AM,0,18,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,550,10:32:37 AM,0,18,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,551,10:32:39 AM,0,18,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,552,10:32:58 AM,0,18,1,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,553,10:32:59 AM,0,18,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,554,10:33:11 AM,0,18,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,555,10:33:14 AM,0,18,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,556,10:33:16 AM,0,18,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,557,10:33:19 AM,0,18,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,558,10:33:22 AM,0,18,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,559,10:33:24 AM,0,18,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,560,10:33:27 AM,0,18,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,561,10:33:36 AM,0,18,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,562,10:33:40 AM,0,18,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,563,10:33:42 AM,0,18,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,564,10:33:50 AM,0,18,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,565,10:33:55 AM,0,18,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,566,10:34:01 AM,0,18,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,567,10:34:03 AM,0,18,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,568,10:34:06 AM,0,18,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,569,10:34:08 AM,0,18,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,570,10:34:11 AM,0,18,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,571,10:34:14 AM,0,18,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,572,10:34:16 AM,0,18,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,573,10:34:18 AM,0,18,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,574,10:34:21 AM,0,18,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,575,10:34:26 AM,0,19,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,576,10:34:39 AM,0,19,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,577,10:34:41 AM,0,19,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,578,10:34:44 AM,0,19,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,579,10:34:52 AM,0,19,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,580,10:35:02 AM,0,19,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,581,10:35:07 AM,0,19,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,582,10:35:17 AM,0,19,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,583,10:35:20 AM,0,19,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,584,10:35:23 AM,0,19,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,585,10:35:26 AM,0,19,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,586,10:35:33 AM,0,19,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,587,10:35:36 AM,0,19,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,588,10:35:42 AM,0,19,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,589,10:35:58 AM,0,19,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,590,10:36:03 AM,0,19,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,591,10:36:04 AM,0,19,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,592,10:36:09 AM,0,19,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,593,10:36:12 AM,0,19,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,594,10:36:14 AM,0,19,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,595,10:36:20 AM,0,19,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,596,10:36:25 AM,0,19,9,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,597,10:36:30 AM,586,20,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,598,10:36:45 AM,0,20,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,599,10:36:50 AM,0,20,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,600,10:36:52 AM,0,20,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,601,10:37:02 AM,0,20,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,602,10:37:04 AM,0,20,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,603,10:37:07 AM,0,20,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,604,10:37:09 AM,0,20,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,605,10:37:11 AM,0,20,3,0,
29abaadc-db28-4e54-80ea-784f9f93e09a,606,10:37:14 AM,0,20,3,0,
