year,date,gear,station,haul,stratum,species,sex,length,pot_size,escape_ring
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,56,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,68,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,56,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,63,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,59,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,58,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Shortspine Thornyhead,Unidentified,45,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,54,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,60,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,59,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,59,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,66,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,58,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,72,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,64,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,60,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,58,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,64,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,78,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,68,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,59,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,56,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,72,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,63,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,61,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,69,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,59,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,56,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,61,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,68,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,66,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,60,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,58,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,65,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,74,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,59,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,58,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,70,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,70,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,57,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,72,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,65,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,72,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,70,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,58,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,64,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,50,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,55,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,70,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,60,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,56,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,64,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,66,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,63,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,65,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,62,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,56,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,61,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,57,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,62,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,63,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,59,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,58,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,56,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,62,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,55,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,66,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,55,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,63,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,68,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,80,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,58,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,57,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,68,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,54,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,64,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,50,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,56,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,62,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,62,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,78,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,59,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,62,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,44,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,63,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,62,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,77,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,62,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,59,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,64,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,68,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,61,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,56,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,53,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,63,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,59,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,66,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,59,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,54,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,62,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,49,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,56,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,60,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,65,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,63,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,62,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,59,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,58,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,43,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,64,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,68,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,58,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,55,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,72,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,60,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,57,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,64,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,58,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,58,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,60,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,61,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,66,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,62,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,61,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,62,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,59,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,62,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,71,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,58,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,62,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,62,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,61,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,61,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,66,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,72,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,74,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,58,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,59,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,58,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,58,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,58,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,67,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,63,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,55,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,71,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,74,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,62,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,65,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,60,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,73,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,62,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,60,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,58,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,66,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,59,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,61,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,62,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,58,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,72,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Giant Grenadier,Female,26,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Giant Grenadier,Female,23,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,73,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,59,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,62,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,62,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,56,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,61,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,67,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,59,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,55,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,57,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,58,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,56,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,64,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,58,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,60,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,55,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,62,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,62,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,65,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,55,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,60,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,53,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,60,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,59,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,65,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,58,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,57,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,55,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,63,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,62,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,59,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,64,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,57,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,56,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,63,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,56,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,58,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,64,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,58,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,59,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,66,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,60,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,65,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,60,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,59,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,63,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,68,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,71,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,56,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,68,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,54,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,61,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,68,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,63,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,67,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,60,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,62,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,78,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,56,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,58,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,57,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,57,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,56,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,61,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,55,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,64,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,59,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,55,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,61,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,59,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,64,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,58,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,57,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,82,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,52,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,61,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,58,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,59,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,60,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,59,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,57,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,59,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Female,60,Small,None
2023,2023-07-27,Slinky pots,201,104,601-800 m,Sablefish,Male,53,Small,None
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Female,65,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Female,68,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Female,67,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Female,62,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Shortspine Thornyhead,Unidentified,39,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Shortspine Thornyhead,Unidentified,40,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Female,79,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Male,63,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Female,84,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Female,68,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Female,66,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Female,63,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Female,62,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Female,67,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Female,65,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Female,55,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Shortspine Thornyhead,Unidentified,36,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Female,63,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Giant Grenadier,Female,22,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Female,66,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Female,58,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Male,62,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Male,53,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Female,70,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Male,57,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Male,63,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Male,63,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Male,56,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Female,63,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Female,78,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Female,80,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Female,80,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Giant Grenadier,Female,24,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Shortspine Thornyhead,Unidentified,41,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Shortspine Thornyhead,Unidentified,32,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Female,71,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Female,71,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Female,67,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Male,55,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Female,73,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Male,55,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Giant Grenadier,Female,30,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Male,57,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Female,64,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Female,73,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Female,66,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Male,59,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Female,68,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Female,68,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Male,52,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Male,57,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Female,76,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Female,75,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Male,58,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Male,57,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Male,60,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Male,61,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Female,64,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Male,56,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Female,65,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Male,59,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Female,68,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Female,63,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Female,83,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Female,60,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Female,50,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Male,59,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Female,62,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Male,47,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Male,55,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Female,73,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Female,65,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Giant Grenadier,Female,27,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Shortspine Thornyhead,Unidentified,37,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Shortspine Thornyhead,Unidentified,24,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Shortspine Thornyhead,Unidentified,40,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Male,56,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Male,56,NA,NA
2023,2023-07-28,Hooks,202,105,401-600 m,Sablefish,Male,56,NA,NA
