year,date,gear,station,haul,skate_or_pot,depth,species,catch,depredation,pot_size,escape_ring,escape_ring_notes
2022,2022-07-28,Hooks,201,97,88,693,Baited Hook,6,0,NA,NA,NA
2022,2022-07-28,Hooks,201,97,88,693,Giant Grenadier,1,0,NA,NA,NA
2022,2022-07-28,Hooks,201,97,88,693,Sablefish,27,0,NA,NA,NA
2022,2022-07-28,Hooks,201,97,88,693,Shortspine Thornyhead,1,0,NA,NA,NA
2022,2022-07-28,Hooks,201,97,89,697,Baited Hook,4,0,NA,NA,NA
2022,2022-07-28,Hooks,201,97,89,697,Giant Grenadier,1,0,NA,NA,NA
2022,2022-07-28,Hooks,201,97,89,697,Sablefish,22,0,NA,NA,NA
2022,2022-07-28,Hooks,201,97,89,697,Shortspine Thornyhead,3,0,NA,NA,NA
2022,2022-07-28,Hooks,201,97,90,701,Baited Hook,2,0,NA,NA,NA
2022,2022-07-28,Hooks,201,97,90,701,Giant Grenadier,1,0,NA,NA,NA
2022,2022-07-28,Hooks,201,97,90,701,Ineffective Hook,5,0,NA,NA,NA
2022,2022-07-28,Hooks,201,97,90,701,Sablefish,16,0,NA,NA,NA
2022,2022-07-28,Hooks,201,97,90,701,Shortspine Thornyhead,1,0,NA,NA,NA
2022,2022-07-28,Slinky pots,201,98,1,697,Sablefish,4,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,2,696.5,Giant Grenadier,1,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,2,696.5,Sablefish,6,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,3,696,Sablefish,2,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,4,695.5,Giant Grenadier,1,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,4,695.5,Sablefish,10,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,5,695,Sablefish,2,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,6,693.4,Sablefish,4,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,7,691.8,Sablefish,8,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,8,690.2,Lost pot,0,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,9,688.6,Sablefish,5,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,10,687,Sablefish,8,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,11,686,Sablefish,2,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,12,685,Lost pot,0,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,13,684,Sablefish,10,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,14,683,Sablefish,16,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,15,682,Sablefish,3,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,16,681.3,Empty pot,1,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,17,680.6,Sablefish,7,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,18,679.9,Lost pot,0,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,19,679.2,Sablefish,10,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,20,678.5,Sablefish,6,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,21,677.8,Sablefish,12,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,22,677.1,Sablefish,7,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,23,676.4,Sablefish,15,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,24,675.7,Sablefish,11,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,25,675,Sablefish,1,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,26,674.4,Sablefish,11,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,27,673.8,Sablefish,2,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,28,673.2,Sablefish,10,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,29,672.6,Sablefish,15,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,30,672,Sablefish,8,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,31,671.4,Sablefish,3,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,32,670.8,Sablefish,8,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,33,670.2,Giant Grenadier,1,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,33,670.2,Sablefish,7,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,34,669.6,Sablefish,5,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,35,669,Sablefish,2,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,36,666,Sablefish,11,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,37,663,Sablefish,17,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,38,660,Sablefish,9,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,39,657,Arrowtooth Flounder,1,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,39,657,Sablefish,10,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,40,654,Sablefish,15,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,41,656,Sablefish,12,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,42,658,Sablefish,10,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,43,660,Sablefish,8,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,44,662,Sablefish,10,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,45,664,Sablefish,18,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,45,664,Shortspine Thornyhead,1,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,46,661.2,Sablefish,16,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,47,658.4,Sablefish,9,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,48,655.6,Sablefish,16,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,48,655.6,Shortspine Thornyhead,1,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,49,652.8,Sablefish,14,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,50,650,Sablefish,13,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,51,649.4,Sablefish,19,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,52,648.8,Sablefish,13,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,53,648.2,Sablefish,11,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,54,647.6,Sablefish,11,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,55,647,Sablefish,9,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,56,644.8,Giant Grenadier,1,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,56,644.8,Sablefish,17,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,57,642.6,Sablefish,17,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,58,640.4,Sablefish,14,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,59,638.2,Sablefish,9,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,60,636,Sablefish,10,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,61,636,Lost pot,0,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,62,636,Sablefish,19,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,63,636,Empty pot,1,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,64,636,Sablefish,8,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,65,636,Sablefish,18,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,66,636,Sablefish,6,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,67,636,Sablefish,13,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,68,636,Giant Grenadier,1,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,68,636,Sablefish,8,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,69,636,Sablefish,13,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,70,636,Sablefish,1,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,71,635.6,Lost pot,0,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,72,635.2,Sablefish,9,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,73,634.8,Sablefish,11,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,74,634.4,Giant Grenadier,1,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,74,634.4,Sablefish,16,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,75,634,Sablefish,14,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,76,633.8,Giant Grenadier,1,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,76,633.8,Sablefish,9,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,77,633.6,Giant Grenadier,1,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,77,633.6,Sablefish,9,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,78,633.4,Sablefish,13,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,79,633.2,Sablefish,12,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,80,633,Sablefish,10,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,81,631.4,Sablefish,18,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,82,629.8,Sablefish,13,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,83,628.2,Sablefish,25,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,84,626.6,Sablefish,23,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,85,625,Sablefish,16,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,86,624.2,Lost pot,0,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,87,623.4,Sablefish,12,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,88,622.6,Lost pot,0,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,89,621.8,Lost pot,0,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,90,621,Sablefish,17,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,91,620.2,Sablefish,17,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,92,619.4,Sablefish,13,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,93,618.6,Sablefish,27,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,94,617.8,Sablefish,20,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,95,617,Sablefish,18,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,96,616,Sablefish,20,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,97,615,Sablefish,24,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,98,614,Sablefish,15,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,99,613,Sablefish,15,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,100,612,Sablefish,17,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,101,610.8,Lost pot,0,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,102,609.6,Sablefish,16,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,103,608.4,Giant Grenadier,2,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,103,608.4,Sablefish,15,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,104,607.2,Sablefish,15,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,105,606,Sablefish,18,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,106,605.2,Sablefish,21,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,106,605.2,Shortspine Thornyhead,1,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,107,604.4,Sablefish,16,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,108,603.6,Sablefish,15,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,109,602.8,Sablefish,19,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,110,602,Sablefish,17,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,111,600,Sablefish,13,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,112,598,Sablefish,24,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,113,598,Sablefish,15,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,114,598,Sablefish,14,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,115,598,Sablefish,20,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,116,597.2,Sablefish,9,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,117,596.4,Bait bag lost or damaged,0,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,118,595.6,Sablefish,12,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,119,594.8,Giant Grenadier,1,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,119,594.8,Sablefish,13,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,120,594,Giant Grenadier,1,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,120,594,Sablefish,10,NA,Small,None,NA
2022,2022-07-28,Slinky pots,201,98,121,594,Sablefish,18,NA,Small,None,NA
2022,2022-07-29,Hooks,202,99,1,633,Baited Hook,6,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,1,633,Giant Grenadier,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,1,633,Ineffective Hook,12,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,1,633,Sablefish,13,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,2,630.25,Baited Hook,10,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,2,630.25,Ineffective Hook,11,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,2,630.25,Sablefish,9,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,3,627.5,Baited Hook,6,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,3,627.5,Giant Grenadier,2,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,3,627.5,Ineffective Hook,8,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,3,627.5,Sablefish,15,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,3,627.5,Shortspine Thornyhead,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,4,624.75,Baited Hook,8,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,4,624.75,Ineffective Hook,3,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,4,624.75,Sablefish,21,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,5,622,Baited Hook,9,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,5,622,Giant Grenadier,2,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,5,622,Ineffective Hook,3,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,5,622,Sablefish,14,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,6,619.2,Baited Hook,10,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,6,619.2,Giant Grenadier,2,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,6,619.2,Ineffective Hook,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,6,619.2,Sablefish,16,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,6,619.2,Shortspine Thornyhead,3,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,7,616.4,Baited Hook,3,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,7,616.4,Giant Grenadier,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,7,616.4,Sablefish,19,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,7,616.4,Shortspine Thornyhead,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,8,613.6,Baited Hook,4,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,8,613.6,Giant Grenadier,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,8,613.6,Sablefish,25,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,8,613.6,Shortspine Thornyhead,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,9,610.8,Baited Hook,2,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,9,610.8,Sablefish,20,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,9,610.8,Sea Whip,2,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,10,608,Baited Hook,5,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,10,608,Sablefish,21,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,10,608,Shortspine Thornyhead,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,11,606,Baited Hook,8,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,11,606,Giant Grenadier,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,11,606,Sablefish,24,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,11,606,Sea Whip,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,12,604,Baited Hook,6,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,12,604,Sablefish,21,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,12,604,Sea Whip,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,12,604,Shortspine Thornyhead,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,13,602,Sablefish,14,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,13,602,Sea Whip,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,13,602,Shortspine Thornyhead,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,14,600,Baited Hook,4,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,14,600,Sablefish,18,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,14,600,Shortspine Thornyhead,2,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,15,598,Baited Hook,6,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,15,598,Giant Grenadier,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,15,598,Ineffective Hook,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,15,598,Sablefish,17,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,15,598,Shortspine Thornyhead,2,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,16,595.8,Baited Hook,18,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,16,595.8,Sablefish,16,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,16,595.8,Sea Whip,2,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,17,593.6,Baited Hook,11,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,17,593.6,Ineffective Hook,2,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,17,593.6,Sablefish,15,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,17,593.6,Sea Whip,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,17,593.6,Shortspine Thornyhead,4,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,18,591.4,Baited Hook,17,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,18,591.4,Sablefish,17,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,18,591.4,Shortspine Thornyhead,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,19,589.2,Baited Hook,6,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,19,589.2,Ineffective Hook,5,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,19,589.2,Sablefish,12,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,19,589.2,Shortspine Thornyhead,2,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,20,587,Baited Hook,14,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,20,587,Sablefish,17,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,20,587,Sea Whip,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,21,587,Baited Hook,15,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,21,587,Sablefish,21,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,22,587,Baited Hook,11,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,22,587,Giant Grenadier,2,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,22,587,Ineffective Hook,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,22,587,Sablefish,17,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,22,587,Shortspine Thornyhead,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,23,587,Baited Hook,3,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,23,587,Giant Grenadier,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,23,587,Sablefish,21,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,23,587,Shortspine Thornyhead,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,24,587,Baited Hook,5,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,24,587,Giant Grenadier,2,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,24,587,Sablefish,24,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,24,587,Shortspine Thornyhead,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,25,587,Ineffective Hook,12,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,25,587,Sablefish,8,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,26,584.2,Baited Hook,6,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,26,584.2,Giant Grenadier,2,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,26,584.2,Sablefish,24,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,27,581.4,Baited Hook,16,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,27,581.4,Sablefish,21,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,27,581.4,Shortspine Thornyhead,2,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,28,578.6,Baited Hook,15,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,28,578.6,Sablefish,17,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,28,578.6,Shortspine Thornyhead,3,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,29,575.8,Baited Hook,13,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,29,575.8,Giant Grenadier,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,29,575.8,Sablefish,23,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,30,573,Baited Hook,13,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,30,573,Giant Grenadier,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,30,573,Ineffective Hook,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,30,573,Sablefish,17,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,30,573,Shortspine Thornyhead,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,31,572.4,Baited Hook,5,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,31,572.4,Ineffective Hook,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,31,572.4,Sablefish,24,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,32,571.8,Baited Hook,9,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,32,571.8,Giant Grenadier,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,32,571.8,Ineffective Hook,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,32,571.8,Sablefish,18,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,32,571.8,Shortspine Thornyhead,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,33,571.2,Baited Hook,9,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,33,571.2,Sablefish,17,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,34,570.6,Baited Hook,8,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,34,570.6,Giant Grenadier,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,34,570.6,Sablefish,23,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,35,570,Baited Hook,4,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,35,570,Ineffective Hook,7,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,35,570,Sablefish,13,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,35,570,Shortspine Thornyhead,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,36,568.8,Baited Hook,21,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,36,568.8,Ineffective Hook,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,36,568.8,Sablefish,11,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,36,568.8,Shortspine Thornyhead,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,37,567.6,Baited Hook,7,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,37,567.6,Giant Grenadier,2,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,37,567.6,Ineffective Hook,2,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,37,567.6,Sablefish,9,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,37,567.6,Sea Whip,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,38,566.4,Baited Hook,8,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,38,566.4,Giant Grenadier,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,38,566.4,Ineffective Hook,2,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,38,566.4,Sablefish,12,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,39,565.2,Baited Hook,16,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,39,565.2,Ineffective Hook,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,39,565.2,Sablefish,13,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,40,564,Baited Hook,15,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,40,564,Sablefish,21,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,41,564.4,Baited Hook,4,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,41,564.4,Giant Grenadier,2,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,41,564.4,Ineffective Hook,3,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,41,564.4,Sablefish,18,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,41,564.4,Shortspine Thornyhead,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,42,564.8,Baited Hook,11,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,42,564.8,Giant Grenadier,3,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,42,564.8,Rougheye/Shortraker Rockfish,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,42,564.8,Sablefish,19,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,42,564.8,Sea Whip,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,43,565.2,Baited Hook,4,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,43,565.2,Sablefish,14,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,43,565.2,Shortspine Thornyhead,1,0,NA,NA,NA
2022,2022-07-29,Hooks,202,99,44,565.6,Baited Hook,2,0,NA,NA,NA
