Haul ID,Line,Stratum,Species,Length,Flag
8f44d6f0-656a-493c-b636-77c06ee21484,378,5,1,M058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,379,5,1,F070,0,
8f44d6f0-656a-493c-b636-77c06ee21484,380,5,1,F065,0,
8f44d6f0-656a-493c-b636-77c06ee21484,381,5,1,F059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,382,5,1,M056,0,
8f44d6f0-656a-493c-b636-77c06ee21484,383,5,1,M058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,384,5,1,M068,0,
8f44d6f0-656a-493c-b636-77c06ee21484,385,5,1,M071,0,
8f44d6f0-656a-493c-b636-77c06ee21484,386,5,1,F059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,387,5,1,F076,0,
8f44d6f0-656a-493c-b636-77c06ee21484,388,5,1,F097,0,
8f44d6f0-656a-493c-b636-77c06ee21484,389,5,1,F065,0,
8f44d6f0-656a-493c-b636-77c06ee21484,390,5,1,M051,0,
8f44d6f0-656a-493c-b636-77c06ee21484,391,5,1,F055,0,
8f44d6f0-656a-493c-b636-77c06ee21484,392,5,1,M049,0,
8f44d6f0-656a-493c-b636-77c06ee21484,393,5,1,F050,0,
8f44d6f0-656a-493c-b636-77c06ee21484,394,5,1,M064,0,
8f44d6f0-656a-493c-b636-77c06ee21484,395,5,1,F048,0,
8f44d6f0-656a-493c-b636-77c06ee21484,396,5,1,F063,0,
8f44d6f0-656a-493c-b636-77c06ee21484,397,5,1,M064,0,
8f44d6f0-656a-493c-b636-77c06ee21484,398,5,1,M059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,399,5,1,M051,0,
8f44d6f0-656a-493c-b636-77c06ee21484,400,5,1,M060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,401,5,1,M058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,402,5,1,F070,0,
8f44d6f0-656a-493c-b636-77c06ee21484,403,5,1,F067,0,
8f44d6f0-656a-493c-b636-77c06ee21484,404,5,1,F048,0,
8f44d6f0-656a-493c-b636-77c06ee21484,405,5,1,F046,0,
8f44d6f0-656a-493c-b636-77c06ee21484,406,5,1,M055,0,
8f44d6f0-656a-493c-b636-77c06ee21484,407,5,1,F062,0,
8f44d6f0-656a-493c-b636-77c06ee21484,408,5,1,F066,0,
8f44d6f0-656a-493c-b636-77c06ee21484,409,5,1,M067,0,
8f44d6f0-656a-493c-b636-77c06ee21484,410,5,1,F069,0,
8f44d6f0-656a-493c-b636-77c06ee21484,411,5,1,F076,0,
8f44d6f0-656a-493c-b636-77c06ee21484,412,5,1,F061,0,
8f44d6f0-656a-493c-b636-77c06ee21484,413,5,1,F076,0,
8f44d6f0-656a-493c-b636-77c06ee21484,414,5,1,M059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,415,5,1,M057,0,
8f44d6f0-656a-493c-b636-77c06ee21484,416,5,1,M062,0,
8f44d6f0-656a-493c-b636-77c06ee21484,417,5,1,M045,0,
8f44d6f0-656a-493c-b636-77c06ee21484,418,5,1,F054,0,
8f44d6f0-656a-493c-b636-77c06ee21484,419,5,1,F068,0,
8f44d6f0-656a-493c-b636-77c06ee21484,420,5,1,M058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,421,5,1,M060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,422,5,1,M057,0,
8f44d6f0-656a-493c-b636-77c06ee21484,423,5,1,M064,0,
8f44d6f0-656a-493c-b636-77c06ee21484,424,5,1,M062,0,
8f44d6f0-656a-493c-b636-77c06ee21484,425,5,1,M057,0,
8f44d6f0-656a-493c-b636-77c06ee21484,426,5,1,M057,0,
8f44d6f0-656a-493c-b636-77c06ee21484,427,5,1,F071,0,
8f44d6f0-656a-493c-b636-77c06ee21484,428,5,1,F069,0,
8f44d6f0-656a-493c-b636-77c06ee21484,429,5,1,F075,0,
8f44d6f0-656a-493c-b636-77c06ee21484,430,5,1,M060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,431,5,1,M066,0,
8f44d6f0-656a-493c-b636-77c06ee21484,432,5,1,M050,0,
8f44d6f0-656a-493c-b636-77c06ee21484,433,5,1,F058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,434,5,1,M058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,435,5,1,M061,0,
8f44d6f0-656a-493c-b636-77c06ee21484,436,5,1,M059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,437,5,1,F059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,438,5,1,F064,0,
8f44d6f0-656a-493c-b636-77c06ee21484,439,5,1,M062,0,
8f44d6f0-656a-493c-b636-77c06ee21484,440,5,1,M056,0,
8f44d6f0-656a-493c-b636-77c06ee21484,441,5,1,M061,0,
8f44d6f0-656a-493c-b636-77c06ee21484,442,5,1,M063,0,
8f44d6f0-656a-493c-b636-77c06ee21484,443,5,1,F069,0,
8f44d6f0-656a-493c-b636-77c06ee21484,444,5,1,M067,0,
8f44d6f0-656a-493c-b636-77c06ee21484,445,5,1,M068,0,
8f44d6f0-656a-493c-b636-77c06ee21484,446,5,1,F048,0,
8f44d6f0-656a-493c-b636-77c06ee21484,447,5,1,F065,0,
8f44d6f0-656a-493c-b636-77c06ee21484,448,5,1,M061,0,
8f44d6f0-656a-493c-b636-77c06ee21484,449,5,1,M064,0,
8f44d6f0-656a-493c-b636-77c06ee21484,450,5,1,M059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,451,5,1,F070,0,
8f44d6f0-656a-493c-b636-77c06ee21484,452,5,1,M064,0,
8f44d6f0-656a-493c-b636-77c06ee21484,453,5,1,F059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,454,5,1,F076,0,
8f44d6f0-656a-493c-b636-77c06ee21484,455,5,3,F030,0,
8f44d6f0-656a-493c-b636-77c06ee21484,456,5,1,M057,0,
8f44d6f0-656a-493c-b636-77c06ee21484,457,5,1,M060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,458,5,1,F079,0,
8f44d6f0-656a-493c-b636-77c06ee21484,459,5,1,M057,0,
8f44d6f0-656a-493c-b636-77c06ee21484,460,5,1,M062,0,
8f44d6f0-656a-493c-b636-77c06ee21484,461,5,1,M058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,462,5,1,M071,0,
8f44d6f0-656a-493c-b636-77c06ee21484,463,5,1,M060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,464,5,1,F069,0,
8f44d6f0-656a-493c-b636-77c06ee21484,465,5,1,F058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,466,5,1,M059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,467,5,1,M056,0,
8f44d6f0-656a-493c-b636-77c06ee21484,468,5,1,M062,0,
8f44d6f0-656a-493c-b636-77c06ee21484,469,5,1,M056,0,
8f44d6f0-656a-493c-b636-77c06ee21484,470,5,1,M060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,471,5,1,M061,0,
8f44d6f0-656a-493c-b636-77c06ee21484,472,5,1,M060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,473,5,1,M054,0,
8f44d6f0-656a-493c-b636-77c06ee21484,474,5,1,M061,0,
8f44d6f0-656a-493c-b636-77c06ee21484,475,5,1,F074,0,
8f44d6f0-656a-493c-b636-77c06ee21484,476,5,1,M047,0,
8f44d6f0-656a-493c-b636-77c06ee21484,477,5,1,M059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,478,5,1,F049,0,
8f44d6f0-656a-493c-b636-77c06ee21484,479,5,1,M062,0,
8f44d6f0-656a-493c-b636-77c06ee21484,480,5,1,M055,0,
8f44d6f0-656a-493c-b636-77c06ee21484,481,5,1,M047,0,
8f44d6f0-656a-493c-b636-77c06ee21484,482,5,1,M058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,483,5,1,M053,0,
8f44d6f0-656a-493c-b636-77c06ee21484,484,5,1,M064,0,
8f44d6f0-656a-493c-b636-77c06ee21484,485,5,1,M056,0,
8f44d6f0-656a-493c-b636-77c06ee21484,486,5,1,M060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,487,5,1,F059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,488,5,1,M063,0,
8f44d6f0-656a-493c-b636-77c06ee21484,489,5,1,M064,0,
8f44d6f0-656a-493c-b636-77c06ee21484,490,5,1,M057,0,
8f44d6f0-656a-493c-b636-77c06ee21484,491,5,1,F077,0,
8f44d6f0-656a-493c-b636-77c06ee21484,492,5,1,M061,0,
8f44d6f0-656a-493c-b636-77c06ee21484,493,5,1,M058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,494,5,1,M061,0,
8f44d6f0-656a-493c-b636-77c06ee21484,495,5,1,M051,0,
8f44d6f0-656a-493c-b636-77c06ee21484,496,5,1,M053,0,
8f44d6f0-656a-493c-b636-77c06ee21484,497,5,1,F058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,498,5,1,M059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,499,5,1,F075,0,
8f44d6f0-656a-493c-b636-77c06ee21484,500,5,1,M054,0,
8f44d6f0-656a-493c-b636-77c06ee21484,501,5,1,F055,0,
8f44d6f0-656a-493c-b636-77c06ee21484,502,5,1,F062,0,
8f44d6f0-656a-493c-b636-77c06ee21484,503,5,1,F047,0,
8f44d6f0-656a-493c-b636-77c06ee21484,504,5,1,M059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,505,5,1,M062,0,
8f44d6f0-656a-493c-b636-77c06ee21484,506,5,1,M059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,507,5,1,F064,0,
8f44d6f0-656a-493c-b636-77c06ee21484,508,5,1,F070,0,
8f44d6f0-656a-493c-b636-77c06ee21484,509,5,1,M046,0,
8f44d6f0-656a-493c-b636-77c06ee21484,510,5,1,F063,0,
8f44d6f0-656a-493c-b636-77c06ee21484,511,5,1,M059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,512,5,1,M066,0,
8f44d6f0-656a-493c-b636-77c06ee21484,513,5,1,M058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,514,5,1,F063,0,
8f44d6f0-656a-493c-b636-77c06ee21484,515,5,1,M058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,516,5,1,F070,0,
8f44d6f0-656a-493c-b636-77c06ee21484,517,5,1,F063,0,
8f44d6f0-656a-493c-b636-77c06ee21484,518,5,1,F061,0,
8f44d6f0-656a-493c-b636-77c06ee21484,519,5,1,M060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,520,5,1,M059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,521,5,1,F075,0,
8f44d6f0-656a-493c-b636-77c06ee21484,522,5,1,M050,0,
8f44d6f0-656a-493c-b636-77c06ee21484,523,5,1,M062,0,
8f44d6f0-656a-493c-b636-77c06ee21484,524,5,1,F068,0,
8f44d6f0-656a-493c-b636-77c06ee21484,525,5,1,M062,0,
8f44d6f0-656a-493c-b636-77c06ee21484,526,5,1,M053,0,
8f44d6f0-656a-493c-b636-77c06ee21484,527,5,1,F049,0,
8f44d6f0-656a-493c-b636-77c06ee21484,528,5,1,M059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,529,5,1,M051,0,
8f44d6f0-656a-493c-b636-77c06ee21484,530,5,1,F055,0,
8f44d6f0-656a-493c-b636-77c06ee21484,531,5,1,M052,0,
8f44d6f0-656a-493c-b636-77c06ee21484,532,5,1,F072,0,
8f44d6f0-656a-493c-b636-77c06ee21484,533,5,1,M052,0,
8f44d6f0-656a-493c-b636-77c06ee21484,534,5,1,F071,0,
8f44d6f0-656a-493c-b636-77c06ee21484,535,5,1,F063,0,
8f44d6f0-656a-493c-b636-77c06ee21484,536,5,1,M046,0,
8f44d6f0-656a-493c-b636-77c06ee21484,537,5,1,F060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,538,5,1,M046,0,
8f44d6f0-656a-493c-b636-77c06ee21484,539,5,1,F065,0,
8f44d6f0-656a-493c-b636-77c06ee21484,540,5,1,M061,0,
8f44d6f0-656a-493c-b636-77c06ee21484,541,5,1,M058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,542,5,1,M063,0,
8f44d6f0-656a-493c-b636-77c06ee21484,543,5,1,F073,0,
8f44d6f0-656a-493c-b636-77c06ee21484,544,5,1,M070,0,
8f44d6f0-656a-493c-b636-77c06ee21484,545,5,1,M061,0,
8f44d6f0-656a-493c-b636-77c06ee21484,546,5,1,M049,0,
8f44d6f0-656a-493c-b636-77c06ee21484,547,5,1,F065,0,
8f44d6f0-656a-493c-b636-77c06ee21484,548,5,1,F075,0,
8f44d6f0-656a-493c-b636-77c06ee21484,549,5,1,M057,0,
8f44d6f0-656a-493c-b636-77c06ee21484,550,5,1,F053,0,
8f44d6f0-656a-493c-b636-77c06ee21484,551,5,1,F073,0,
8f44d6f0-656a-493c-b636-77c06ee21484,552,5,1,F066,0,
8f44d6f0-656a-493c-b636-77c06ee21484,553,5,1,M055,0,
8f44d6f0-656a-493c-b636-77c06ee21484,554,5,1,M059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,555,5,1,M054,0,
8f44d6f0-656a-493c-b636-77c06ee21484,556,5,1,F052,0,
8f44d6f0-656a-493c-b636-77c06ee21484,557,5,1,F070,0,
8f44d6f0-656a-493c-b636-77c06ee21484,558,5,1,F045,0,
8f44d6f0-656a-493c-b636-77c06ee21484,559,5,1,F052,0,
8f44d6f0-656a-493c-b636-77c06ee21484,560,5,1,F072,0,
8f44d6f0-656a-493c-b636-77c06ee21484,561,5,1,M057,0,
8f44d6f0-656a-493c-b636-77c06ee21484,562,5,1,M060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,563,5,1,F075,0,
8f44d6f0-656a-493c-b636-77c06ee21484,564,5,1,M056,0,
8f44d6f0-656a-493c-b636-77c06ee21484,565,5,1,F074,0,
8f44d6f0-656a-493c-b636-77c06ee21484,566,5,1,M058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,567,5,1,M058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,568,5,1,M049,0,
8f44d6f0-656a-493c-b636-77c06ee21484,569,5,1,M054,0,
8f44d6f0-656a-493c-b636-77c06ee21484,570,5,1,M063,0,
8f44d6f0-656a-493c-b636-77c06ee21484,571,5,1,M049,0,
8f44d6f0-656a-493c-b636-77c06ee21484,572,5,1,F052,0,
8f44d6f0-656a-493c-b636-77c06ee21484,573,5,1,M047,0,
8f44d6f0-656a-493c-b636-77c06ee21484,574,5,1,F070,0,
8f44d6f0-656a-493c-b636-77c06ee21484,575,5,1,M061,0,
8f44d6f0-656a-493c-b636-77c06ee21484,576,5,1,F060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,577,5,1,F071,0,
8f44d6f0-656a-493c-b636-77c06ee21484,578,5,1,M059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,579,5,1,M043,0,
8f44d6f0-656a-493c-b636-77c06ee21484,580,5,1,F076,0,
8f44d6f0-656a-493c-b636-77c06ee21484,581,5,1,F066,0,
8f44d6f0-656a-493c-b636-77c06ee21484,582,5,1,F073,0,
8f44d6f0-656a-493c-b636-77c06ee21484,583,5,1,M055,0,
8f44d6f0-656a-493c-b636-77c06ee21484,584,5,1,M053,0,
8f44d6f0-656a-493c-b636-77c06ee21484,585,5,1,M057,0,
8f44d6f0-656a-493c-b636-77c06ee21484,586,5,1,M058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,587,5,1,F074,0,
8f44d6f0-656a-493c-b636-77c06ee21484,588,5,1,F063,0,
8f44d6f0-656a-493c-b636-77c06ee21484,589,5,1,M069,0,
8f44d6f0-656a-493c-b636-77c06ee21484,590,5,1,M051,0,
8f44d6f0-656a-493c-b636-77c06ee21484,591,5,1,M046,0,
8f44d6f0-656a-493c-b636-77c06ee21484,592,5,1,F066,0,
8f44d6f0-656a-493c-b636-77c06ee21484,593,5,1,M060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,594,5,1,M043,0,
8f44d6f0-656a-493c-b636-77c06ee21484,595,5,1,M070,0,
8f44d6f0-656a-493c-b636-77c06ee21484,596,5,1,M062,0,
8f44d6f0-656a-493c-b636-77c06ee21484,597,5,1,F065,0,
8f44d6f0-656a-493c-b636-77c06ee21484,598,5,1,F067,0,
8f44d6f0-656a-493c-b636-77c06ee21484,599,5,1,M065,0,
8f44d6f0-656a-493c-b636-77c06ee21484,600,5,1,F066,0,
8f44d6f0-656a-493c-b636-77c06ee21484,601,5,1,F061,0,
8f44d6f0-656a-493c-b636-77c06ee21484,602,5,1,F067,0,
8f44d6f0-656a-493c-b636-77c06ee21484,603,5,1,F045,0,
8f44d6f0-656a-493c-b636-77c06ee21484,604,5,1,M058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,605,5,1,M057,0,
8f44d6f0-656a-493c-b636-77c06ee21484,606,5,1,M080,0,
8f44d6f0-656a-493c-b636-77c06ee21484,607,5,1,M063,0,
8f44d6f0-656a-493c-b636-77c06ee21484,608,5,1,F060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,609,5,1,F055,0,
8f44d6f0-656a-493c-b636-77c06ee21484,610,5,1,M050,0,
8f44d6f0-656a-493c-b636-77c06ee21484,611,5,1,M044,0,
8f44d6f0-656a-493c-b636-77c06ee21484,612,5,1,M060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,613,5,1,F072,0,
8f44d6f0-656a-493c-b636-77c06ee21484,614,5,1,F074,0,
8f44d6f0-656a-493c-b636-77c06ee21484,615,5,1,M062,0,
8f44d6f0-656a-493c-b636-77c06ee21484,616,5,1,F066,0,
8f44d6f0-656a-493c-b636-77c06ee21484,617,5,1,F063,0,
8f44d6f0-656a-493c-b636-77c06ee21484,618,5,1,F049,0,
8f44d6f0-656a-493c-b636-77c06ee21484,619,5,1,M049,0,
8f44d6f0-656a-493c-b636-77c06ee21484,620,5,1,M057,0,
8f44d6f0-656a-493c-b636-77c06ee21484,621,5,1,F061,0,
8f44d6f0-656a-493c-b636-77c06ee21484,622,5,1,F044,0,
8f44d6f0-656a-493c-b636-77c06ee21484,623,5,1,M059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,624,5,1,F070,0,
8f44d6f0-656a-493c-b636-77c06ee21484,625,5,1,F073,0,
8f44d6f0-656a-493c-b636-77c06ee21484,626,5,1,F049,0,
8f44d6f0-656a-493c-b636-77c06ee21484,627,5,1,F063,0,
8f44d6f0-656a-493c-b636-77c06ee21484,628,5,1,M059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,629,5,1,M062,0,
8f44d6f0-656a-493c-b636-77c06ee21484,630,5,1,F072,0,
8f44d6f0-656a-493c-b636-77c06ee21484,631,5,1,M057,0,
8f44d6f0-656a-493c-b636-77c06ee21484,632,5,1,F068,0,
8f44d6f0-656a-493c-b636-77c06ee21484,633,5,1,F077,0,
8f44d6f0-656a-493c-b636-77c06ee21484,634,5,1,M058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,635,5,1,F073,0,
8f44d6f0-656a-493c-b636-77c06ee21484,636,5,1,M063,0,
8f44d6f0-656a-493c-b636-77c06ee21484,637,5,1,F066,0,
8f44d6f0-656a-493c-b636-77c06ee21484,638,5,1,M061,0,
8f44d6f0-656a-493c-b636-77c06ee21484,639,5,1,M064,0,
8f44d6f0-656a-493c-b636-77c06ee21484,640,5,1,M053,0,
8f44d6f0-656a-493c-b636-77c06ee21484,641,5,1,F062,0,
8f44d6f0-656a-493c-b636-77c06ee21484,642,5,1,F060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,643,5,1,M060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,644,5,1,F060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,645,5,1,M059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,646,5,1,F080,0,
8f44d6f0-656a-493c-b636-77c06ee21484,647,5,1,M060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,648,5,1,F064,0,
8f44d6f0-656a-493c-b636-77c06ee21484,649,5,1,F061,0,
8f44d6f0-656a-493c-b636-77c06ee21484,650,5,1,M058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,651,5,1,F075,0,
8f44d6f0-656a-493c-b636-77c06ee21484,652,5,1,F059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,653,5,1,M064,0,
8f44d6f0-656a-493c-b636-77c06ee21484,654,5,1,M073,0,
8f44d6f0-656a-493c-b636-77c06ee21484,655,5,1,M059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,656,5,1,M066,0,
8f44d6f0-656a-493c-b636-77c06ee21484,657,5,1,M062,0,
8f44d6f0-656a-493c-b636-77c06ee21484,658,5,1,M065,0,
8f44d6f0-656a-493c-b636-77c06ee21484,659,5,1,F076,0,
8f44d6f0-656a-493c-b636-77c06ee21484,660,5,1,F076,0,
8f44d6f0-656a-493c-b636-77c06ee21484,661,5,1,M058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,662,5,1,F065,0,
8f44d6f0-656a-493c-b636-77c06ee21484,663,5,1,M062,0,
8f44d6f0-656a-493c-b636-77c06ee21484,664,5,1,F067,0,
8f44d6f0-656a-493c-b636-77c06ee21484,665,5,1,M053,0,
8f44d6f0-656a-493c-b636-77c06ee21484,666,5,1,M065,0,
8f44d6f0-656a-493c-b636-77c06ee21484,667,5,1,F084,0,
8f44d6f0-656a-493c-b636-77c06ee21484,668,5,1,M058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,669,5,1,M056,0,
8f44d6f0-656a-493c-b636-77c06ee21484,670,5,1,M058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,671,5,1,M058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,672,5,1,M063,0,
8f44d6f0-656a-493c-b636-77c06ee21484,673,5,1,M063,0,
8f44d6f0-656a-493c-b636-77c06ee21484,674,5,1,F064,0,
8f44d6f0-656a-493c-b636-77c06ee21484,675,5,1,F071,0,
8f44d6f0-656a-493c-b636-77c06ee21484,676,5,1,F053,0,
8f44d6f0-656a-493c-b636-77c06ee21484,677,5,1,M064,0,
8f44d6f0-656a-493c-b636-77c06ee21484,678,5,1,F065,0,
8f44d6f0-656a-493c-b636-77c06ee21484,679,5,1,F062,0,
8f44d6f0-656a-493c-b636-77c06ee21484,680,5,1,M068,0,
8f44d6f0-656a-493c-b636-77c06ee21484,681,5,1,M062,0,
8f44d6f0-656a-493c-b636-77c06ee21484,682,5,1,F064,0,
8f44d6f0-656a-493c-b636-77c06ee21484,683,5,1,F073,0,
8f44d6f0-656a-493c-b636-77c06ee21484,684,5,1,M069,0,
8f44d6f0-656a-493c-b636-77c06ee21484,685,5,1,M050,0,
8f44d6f0-656a-493c-b636-77c06ee21484,686,5,1,F051,0,
8f44d6f0-656a-493c-b636-77c06ee21484,687,5,1,M051,0,
8f44d6f0-656a-493c-b636-77c06ee21484,688,5,1,M058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,689,5,1,M068,0,
8f44d6f0-656a-493c-b636-77c06ee21484,690,5,1,M047,0,
8f44d6f0-656a-493c-b636-77c06ee21484,691,5,1,F050,0,
8f44d6f0-656a-493c-b636-77c06ee21484,692,5,1,F056,0,
8f44d6f0-656a-493c-b636-77c06ee21484,693,5,1,F068,0,
8f44d6f0-656a-493c-b636-77c06ee21484,694,5,1,M057,0,
8f44d6f0-656a-493c-b636-77c06ee21484,695,5,1,M047,0,
8f44d6f0-656a-493c-b636-77c06ee21484,696,5,1,M046,0,
8f44d6f0-656a-493c-b636-77c06ee21484,697,5,1,F049,0,
8f44d6f0-656a-493c-b636-77c06ee21484,698,5,1,F052,0,
8f44d6f0-656a-493c-b636-77c06ee21484,699,5,1,M056,0,
8f44d6f0-656a-493c-b636-77c06ee21484,700,5,1,M044,0,
8f44d6f0-656a-493c-b636-77c06ee21484,701,5,1,M064,0,
8f44d6f0-656a-493c-b636-77c06ee21484,702,5,1,M060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,703,5,1,M048,0,
8f44d6f0-656a-493c-b636-77c06ee21484,704,5,1,M055,0,
8f44d6f0-656a-493c-b636-77c06ee21484,705,5,1,F050,0,
8f44d6f0-656a-493c-b636-77c06ee21484,706,5,1,F043,0,
8f44d6f0-656a-493c-b636-77c06ee21484,707,5,1,F065,0,
8f44d6f0-656a-493c-b636-77c06ee21484,708,5,1,F049,0,
8f44d6f0-656a-493c-b636-77c06ee21484,709,5,1,F070,0,
8f44d6f0-656a-493c-b636-77c06ee21484,710,5,1,M052,0,
8f44d6f0-656a-493c-b636-77c06ee21484,711,5,1,M052,0,
8f44d6f0-656a-493c-b636-77c06ee21484,712,5,1,M044,0,
8f44d6f0-656a-493c-b636-77c06ee21484,713,5,1,F070,0,
8f44d6f0-656a-493c-b636-77c06ee21484,714,5,1,M059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,715,5,1,M062,0,
8f44d6f0-656a-493c-b636-77c06ee21484,716,5,1,M060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,717,5,1,M047,0,
8f44d6f0-656a-493c-b636-77c06ee21484,718,5,1,F064,0,
8f44d6f0-656a-493c-b636-77c06ee21484,719,5,1,M061,0,
8f44d6f0-656a-493c-b636-77c06ee21484,720,5,1,M069,0,
8f44d6f0-656a-493c-b636-77c06ee21484,721,5,1,M046,0,
8f44d6f0-656a-493c-b636-77c06ee21484,722,5,1,M054,0,
8f44d6f0-656a-493c-b636-77c06ee21484,723,5,1,M052,0,
8f44d6f0-656a-493c-b636-77c06ee21484,724,5,1,M061,0,
8f44d6f0-656a-493c-b636-77c06ee21484,725,5,1,M051,0,
8f44d6f0-656a-493c-b636-77c06ee21484,726,5,3,F031,0,
8f44d6f0-656a-493c-b636-77c06ee21484,727,5,1,M058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,728,5,1,M058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,729,5,1,F062,0,
8f44d6f0-656a-493c-b636-77c06ee21484,730,5,1,M050,0,
8f44d6f0-656a-493c-b636-77c06ee21484,731,5,1,F051,0,
8f44d6f0-656a-493c-b636-77c06ee21484,732,5,1,F060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,733,5,1,F063,0,
8f44d6f0-656a-493c-b636-77c06ee21484,734,5,1,F062,0,
8f44d6f0-656a-493c-b636-77c06ee21484,735,5,1,F051,0,
8f44d6f0-656a-493c-b636-77c06ee21484,736,5,1,F060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,737,5,1,M050,0,
8f44d6f0-656a-493c-b636-77c06ee21484,738,5,1,M060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,739,5,1,F067,0,
8f44d6f0-656a-493c-b636-77c06ee21484,740,5,1,F069,0,
8f44d6f0-656a-493c-b636-77c06ee21484,741,5,1,M064,0,
8f44d6f0-656a-493c-b636-77c06ee21484,742,5,1,F044,0,
8f44d6f0-656a-493c-b636-77c06ee21484,743,5,1,M062,0,
8f44d6f0-656a-493c-b636-77c06ee21484,744,5,1,F076,0,
8f44d6f0-656a-493c-b636-77c06ee21484,745,5,1,M055,0,
8f44d6f0-656a-493c-b636-77c06ee21484,746,5,1,F052,0,
8f44d6f0-656a-493c-b636-77c06ee21484,747,5,1,F065,0,
8f44d6f0-656a-493c-b636-77c06ee21484,748,6,1,M057,0,
8f44d6f0-656a-493c-b636-77c06ee21484,749,6,1,M063,0,
8f44d6f0-656a-493c-b636-77c06ee21484,750,6,1,F049,0,
8f44d6f0-656a-493c-b636-77c06ee21484,751,6,1,M046,0,
8f44d6f0-656a-493c-b636-77c06ee21484,752,6,1,F065,0,
8f44d6f0-656a-493c-b636-77c06ee21484,753,6,1,M056,0,
8f44d6f0-656a-493c-b636-77c06ee21484,754,6,1,M051,0,
